SHA-256(Certificate)	CA Name
C2157309D9AEE17BF34F4DF5E88DBAEBA57E0361EB814CBC239F4D54D329A38D	C=HU, L=Budapest, O=NISZ Nemzeti Infokommunikációs Szolgáltató Zrt., CN=Főtanúsítványkiadó - Kormányzati Hitelesítés Szolgáltató
C2B9B042DD57830E7D117DAC55AC8AE19407D38E41D88F3215BC3A890444A050	CN=Apple Root CA - G2, OU=Apple Certification Authority, O=Apple Inc., C=US
C31EEF5682ABB551EBC828DED84098518A6768526D152EE164CFB972A1425D53	C=LT, O=Skaitmeninio sertifikavimo centras, OU=CA ROOT Services, CN=SSC GDL CA Root B
C32FFD9F46F936D16C3673990959434B9AD60AAFBB9E7CF33654F144CC1BA143	C=US, O=SSL Corporation, CN=SSL.com TLS ECC Root CA 2022
C34C5DF53080078FFE45B21A7F600469917204F4F0293F1D7209393E5265C04F	C=IN, O=India PKI, CN=CCA India 2015 SPL
C3846BF24B9E93CA64274C0EC67C1ECC5E024FFCACD2D74019350E81FE546AE4	C=US, O=The Go Daddy Group, Inc., OU=Go Daddy Class 2 Certification Authority
C45D7BB08E6D67E62E4235110B564E5F78FD92EF058C840AEA4E6455D7585C60	C=US, O=Google Trust Services LLC, CN=GTS Root R2
C57A3ACBE8C06BA1988A83485BF326F2448775379849DE01CA43571AF357E74B	C=US, O=VISA, OU=Visa International Service Association, CN=Visa Information Delivery Root CA
C741F70F4B2A8D88BF2E71C14122EF53EF10EBA0CFA5E64CFA20F418853073E0	C=US, O=Microsoft Corporation, CN=Microsoft RSA Root Certificate Authority 2017
C766A9BEF2D4071C863A31AA4920E813B2D198608CB7B7CFE21143B836DF09EA	C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Certification Authority
C795FF8FF20C966688F064A1E091421D3110A3456C17EC2404B998738741F622	C=TN, CN=Tunisian Root Certificate Authority - TunRootCA2, O=National Digital Certification Agency
C7BA6567DE93A798AE1FAA791E712D378FAE1F93C4397FEA441BB7CBE6FD5995	C=IL, O=StartCom Ltd., CN=StartCom Certification Authority G2
C90F26F0FB1B4018B22227519B5CA2B53E2CA5B3BE5CF18EFE1BEF47380C5383	C=GB, O=Sectigo Limited, CN=Sectigo Public Server Authentication Root E46
CA2D82A08677072F8AB6764FF035676CFE3E5E325E012172DF3F92096DB79B85	C=US, O=GeoTrust Inc., CN=GeoTrust Global CA 2
CA42DD41745FD0B81EB902362CF9D8BF719DA1BD1B1EFC946F5B4C99F42C1B9E	OU=GlobalSign Root CA - R2, O=GlobalSign, CN=GlobalSign
CA7A5E68C53D2C51F72F6B465D3ED753F5903EC7901C8D0F55D868337C81975A	CN=Autoridad de Certificacion Raiz del Estado Venezolano, C=VE, L=Caracas, ST=Distrito Capital, O=Sistema Nacional de Certificacion Electronica, OU=Superintendencia de Servicios de Certificacion Electronica, emailAddress=acraiz@suscerte.gob.ve
CACA93B9D23D2B6FA76E8B8471931E0DF3EC6F63AF3CDBB936C41954A1872326	C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft ECC Product Root Certificate Authority 2018
CB3CCBB76031E5E0138F8DD39A23F9DE47FFC35E43C1144CEA27D46A5AB1CB5F	C=US, O=DigiCert Inc, OU=www.digicert.com, CN=DigiCert Global Root G2
CB627D18B58AD56DDE331A30456BC65C601A4E9B18DEDCEA08E7DAAA07815FF0	C=US, O=Symantec Corporation, OU=Symantec Trust Network, CN=Symantec Class 2 Public Primary Certification Authority - G6
CBB522D7B7F127AD6A0113865BDF1CD4102E7D0759AF635A7CF4720DC963C53B	OU=GlobalSign Root CA - R3, O=GlobalSign, CN=GlobalSign
CBB5AF185E942A2402F9EACBC0ED5BB876EEA3C1223623D00447E4F3BA554B65	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 1999 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 1 Public Primary Certification Authority - G3
CBB9C44D84B8043E1050EA31A69F514955D7BFD2E2C6B49301019AD61D9F5058	C=BE, O=GlobalSign nv-sa, CN=GlobalSign Root E46
CBD8ED38D4A2D677D453D70DD8890AF4F6374CBA6299943F1AB3A6936C6FD795	C=BR, O=ICP-Brasil, OU=Instituto Nacional de Tecnologia da Informacao - ITI, CN=Autoridade Certificadora Raiz Brasileira v1
CCC89489371BAD111C90619BEA240A2E6DADD99F9F6E1D4D41E58ED6DE3D0285	C=FR, O=Certplus, CN=Class 3P Primary CA
CD0B3B2AA174B55F18C7502F3C3A76F2198175CE45637370CF4F48B9C2CE4FBF	C=LV, OU=Sertifikacijas pakalpojumu dala, CN=E-ME SSI (RCA)
CD201256FE5CED0BFFF8DF595FFF36B1416D5313A999F532EF4A9915DF96DEE0	DC=rs, DC=posta, DC=ca, CN=Configuration, CN=Services, CN=Public Key Services, CN=AIA, CN=Posta CA Root
CE7DD096C8FDE2BF5C438EDB574BD6454385334EE8FF106C0F93D5051BE6BAC3	C=FR, O=Certplus, CN=Class 3TS Primary CA
CECDDC905099D8DADFC5B1D209B737CBE2C18CFB2C10C0FF0BCF0D3286FC1AA2	C=US, OU=www.xrampsecurity.com, O=XRamp Security Services Inc, CN=XRamp Global Certification Authority
D1A0319098034E3AEC729A0B5C3111229D9D26E3E623E8C5E6843FA06EE8E2E4	C=JP, O=LGPKI, CN=Application CA G4 Root
D3D607A9FF24A19523B6DA9D2C649446F8788CB96D9FD130972E120C13677730	C=CZ, O=První certifikační autorita, a.s., CN=I.CA Root CA/RSA, serialNumber=NTRCZ-26439395
D3ED3FC40AD26B52E001E1E18F4B9449529DEB75A81D5EB680D7B62DB23BA96D	C=FI, O=Digi- ja vaestotietovirasto CA, OU=Certification Authority Services, OU=Varmennepalvelut, CN=DVV Gov. Root CA - G3 RSA
D40E9C86CD8FE468C1776959F49EA774FA548684B6C406F3909261F4DCE2575C	C=PA, ST=Panama, L=Panama City, O=TrustCor Systems S. de R.L., OU=TrustCor Certificate Authority, CN=TrustCor RootCert CA-1
D41D829E8C1659822AF93FCE62BFFCDE264FC84E8B950C5FF275D052354695A3	C=NL, O=Staat der Nederlanden, CN=Staat der Nederlanden Root CA
D43AF9B35473755C9684FC06D7D8CB70EE5C28E773FB294EB41EE71722924D24	C=CN, O=UniTrust, CN=UCA Extended Validation Root
D487A56F83B07482E85E963394C1ECC2C9E51D0903EE946B02C301581ED99E16	C=CN, O=WoSign CA Limited, CN=Certification Authority of WoSign G2
D48D3D23EEDB50A459E55197601C27774B9D7B18C94D5A059511A10250B93168	C=FR, O=Dhimyotis, OU=0002 48146308100036, CN=Certigna Root CA
D6F034BD94AA233F0297ECA4245B283973E447AA590F310C77F48FDF83112254	C=CN, O=WoSign CA Limited, CN=CA 沃通根证书
D7A7A0FB5D7E2731D771E9484EBCDEF71D5F0C3E0A2948782BC83EE0EA699EF4	C=GB, ST=Greater Manchester, L=Salford, O=Comodo CA Limited, CN=AAA Certificate Services
D7BA3F4FF8AD05633451470DDA3378A3491B90005E5C687D2B68D53647CFDD66	C=SI, O=Halcom d.d., organizationIdentifier=VATSI-43353126, CN=Halcom Root Certificate Authority
D80FEF910AE3F104723B045CEC2D019F441CE6213ADF156791E70C1790110A31	C=DE, O=Deutscher Sparkassen Verlag GmbH, OU=S-TRUST Certification Services, CN=S-TRUST Universal Root CA
D8E0FEBC1DB2E38D00940F37D27D41344D993E734B99D5656D9778D4D8143624	C=PL, O=Unizeto Sp. z o.o., CN=Certum CA
D947432ABDE7B7FA90FC2E6B59101B1280E0E1C7E4E40FA3C6887FFF57A7F4CF	C=US, O=Google Trust Services LLC, CN=GTS Root R1
D95D0E8EDA79525BF9BEB11B14D2100D3294985F0C62D9FABD9CD999ECCB7B1D	C=GR, O=Hellenic Academic and Research Institutions CA, CN=HARICA TLS RSA Root CA 2021
D95FEA3CA4EEDCE74CD76E75FC6D1FF62C441F0FA8BC77F034B19E5DB258015D	C=ch, O=Swisscom, OU=Digital Certificate Services, CN=Swisscom Root EV CA 2
DB3517D1F6732A2D5AB97C533EC70779EE3270A62FB4AC4238372460E6F01E88	C=US, O=Entrust, Inc., OU=See www.entrust.net/legal-terms, OU=(c) 2015 Entrust, Inc. - for authorized use only, CN=Entrust Root Certification Authority - G4
DD6936FE21F8F077C123A1A521C12224F72255B73E03A7260693E8A24B0FA389	O=TeliaSonera, CN=TeliaSonera Root CA v1
DDBF149733BC2BF8A09D7F012B01A6DEA11D7BAE26713783EF6407A2495BF189	C=US, ST=FL, L=Jacksonville, O=Network Solutions L.L.C., CN=Network Solutions RSA Certificate Authority
DDFF53ECD7743B60BB7B2795FF5732FA785F9A14DF1120FB40A38CF84CA2A566	C=BE, O=Certipost s.a./n.v., CN=Certipost E-Trust TOP Root CA
DF545BF919A2439C36983B54CDFC903DFA4F37D3996D8D84B4C31EEC6F3C163E	C=US, ST=Washington, L=Redmond, O=Microsoft Corporation, CN=Microsoft Root Certificate Authority 2010
E0E17AEA06CF9CE12AAE8190345A2C59720130A7D8FF72F3745AD75DBAA365B6	C=ES, ST=Barcelona, L=Barcelona (see current address at http://www.anf.es/es/address-direccion.html ), O=ANF Autoridad de Certificacion, OU=ANF Clase 1 CA, emailAddress=info@anf.es, serialNumber=G63287510, CN=ANF Global Root CA
E23D4A036D7B70E9F595B1422079D2B91EDFBB1FB651A0633EAA8A9DC5F80703	C=SK, L=Bratislava, O=Disig a.s., CN=CA Disig Root R2
E28097721A8CAB8880AF80FDEF8902B1F15BC7473AD68EC22991257A910D9EA2	CN=Digidentity Services Root CA, O=Digidentity B.V., C=NL
E28393773DA845A679F2080CC7FB44A3B7A1C3792CB7EB7729FDCB6A8D99AEA7	C=CN, O=CNNIC, CN=CNNIC ROOT
E3268F6106BA8B665A1A962DDEA1459D2A46972F1F2440329B390B895749AD45	C=ES, ST=Barcelona, L=Barcelona (see current address at http://www.anf.es/es/address-direccion.html ), O=ANF Autoridad de Certificacion, OU=ANF Clase 1 CA, emailAddress=info@anf.es, serialNumber=G63287510, CN=ANF Global Root CA
E35D28419ED02025CFA69038CD623962458DA5C695FBDEA3C22B0BFB25897092	C=US, O=Amazon, CN=Amazon Root CA 4
E3B6A2DB2ED7CE48842F7AC53241C7B71D54144BFB40C11F3F1D0B42F5EEA12D	C=FR, O=Dhimyotis, CN=Certigna
E46A392204A8DCA342A71C1CA9A60C9185B9A930370120C3B9C7E3856F0D8F3B	C=US, O=DigiCert, Inc., CN=DigiCert RSA4096 Root G5
E4C73430D7A5B50925DF43370A0D216E9A79B9D6DB8373A0C69EB1CC31C7C52A	C=TR, L=Gebze - Kocaeli, O=Türkiye Bilimsel ve Teknolojik Araştırma Kurumu - TÜBİTAK, OU=Ulusal Elektronik ve Kriptoloji Araştırma Enstitüsü - UEKAE, OU=Kamu Sertifikasyon Merkezi, CN=TÜBİTAK UEKAE Kök Sertifika Hizmet Sağlayıcısı - Sürüm 3
E59AAA816009C22BFF5B25BAD37DF306F049797C1F81D85AB089E657BD8F0044	C=DE, O=D-Trust GmbH, CN=D-TRUST BR Root CA 1 2020
E609078465A419780CB6AC4C1C0BFB4653D9D9CC6EB3946EB7F3D69997BAD598	C=TR, O=Elektronik Bilgi Guvenligi A.S., CN=e-Guven Kok Elektronik Sertifika Hizmet Saglayicisi
E6BE68CE06FE0DA0C140F1AEB00B67B636C5EEA9422088929362375CE086DB39	C=US, O=VISA, OU=Visa International Service Association, CN=Visa Public ECC Root CA
E6E4A951ECBF7D8EDC01BC873F7B6FD35868BDB10ED786F3A1B1EE16D8CEC3E9	C=LT, O=Skaitmeninio sertifikavimo centras, OU=Certification Authority, CN=SSC Root CA C
E74FBDA55BD564C473A36B441AA799C8A68E077440E8288B9FA1E50E4BBACA11	C=JP, O=SECOM Trust Systems CO.,LTD., CN=Security Communication ECC RootCA1
E75E72ED9F560EEC6EB4800073A43FC3AD19195A392282017895974A99026B6C	C=JP, O=SECOM Trust.net, OU=Security Communication RootCA1
E7685634EFACF69ACE939A6B255B7B4FABEF42935B50A265ACB5CB6027E44E70	C=US, O=VeriSign, Inc., OU=Class 3 Public Primary Certification Authority
E778F0F095FE843729CD1A0082179E5314A9C291442805E1FB1D8FB6B8886C3A	C=JP, O=Cybertrust Japan Co., Ltd., CN=SecureSign Root CA15
E793C9B02FD8AA13E21C31228ACCB08119643B749C898964B1746D46C3D4CBD2	C=US, ST=New Jersey, L=Jersey City, O=The USERTRUST Network, CN=USERTrust RSA Certification Authority
EA152FD132DE4F4E71930A9760517A81DACBBB5F1014D8BD7782AC0CC37E9431	C=CN, O=Global Digital Cybersecurity Authority Co., Ltd., CN=GDCA TrustAUTH E5 ROOT
EAA962C4FA4A6BAFEBE415196D351CCD888D4F53F3FA8AE6D7C466A94E6042BB	C=RO, O=certSIGN, OU=certSIGN ROOT CA
EAC0220C5C9FECC5121D3720872D06707B5266BE25D4EBB56AB804BBBF85FE03	C=CH, O=admin, OU=Services, OU=Certification Authorities, CN=AdminCA-CD-T01
EB04CF5EB1F39AFA762F2BB120F296CBA520C1B97DB1589565B81CB9A17B7244	C=US, O=VeriSign, Inc., OU=VeriSign Trust Network, OU=(c) 1999 VeriSign, Inc. - For authorized use only, CN=VeriSign Class 3 Public Primary Certification Authority - G3
EB7E05AA58E7BD328A282BF8867033F3C035342B516EE85C01673DFFFFBBFE58	C=HU, L=Budapest, O=NetLock Kft., OU=Tanúsítványkiadók (Certification Services), CN=NetLock Platina (Class Platinum) Főtanúsítvány
EBC5570C29018C4D67B1AA127BAF12F703B4611EBC17B7DAB5573894179B93FA	C=ES, O=FNMT-RCM, OU=AC RAIZ FNMT-RCM
EBD41040E4BB3EC742C9E381D31EF2A41A48B6685C96E7CEF3C1DF6CD4331C99	C=BE, O=GlobalSign nv-sa, OU=Root CA, CN=GlobalSign Root CA
ECC3E9C3407503BEE091AA952F41348FF88BAA863B2264BEFAC807901574E939	emailAddress=pki@sk.ee, C=EE, O=AS Sertifitseerimiskeskus, CN=Juur-SK
EDF7EBBCA27A2A384D387B7D4010C666E2EDB4843E4C29B4AE1D5B9332E6B24D	C=NO, O=Buypass AS-983163327, CN=Buypass Class 3 Root CA
EEC5496B988CE98625B934092EEC2908BED0B0F316C2D4730C84EAF1F3D34881	C=DE, O=D-Trust GmbH, CN=D-TRUST Root Class 3 CA 2 EV 2009
EF3CB417FC8EBF6F97876C9E4ECE39DE1EA5FE649141D1028B7D11C0B2298CED	C=EU, O=AC Camerfirma SA CIF A82743287, OU=http://www.chambersign.org, CN=Global Chambersign Root
EF66B0B10A3CDB9F2E3648C76BD2AF18EAD2BFE6F117655E28C4060DA1A3F4C2	C=TR, L=Ankara, O=E-Tugra EBG A.S., OU=E-Tugra Trust Center, CN=E-Tugra Global Root CA RSA v3
F00355EEF101C7DF4E46CCE6417DFFCE3DB82DBB1369C3B439C4E33BEE445C42	C=BE, O=Certipost s.a./n.v., CN=Certipost E-Trust Primary Normalised CA
F008733EC500DC498763CC9264C6FCEA40EC22000E927D053CE9C90BFA046CB2	C=FI, ST=Finland, O=Vaestorekisterikeskus CA, OU=Certification Authority Services, OU=Varmennepalvelut, CN=VRK Gov. Root CA
F015CE3CC239BFEF064BE9F1D2C417E1A0264A0A94BE1F0C8D121864EB6949CC	C=TW, O=Chunghwa Telecom Co., Ltd., CN=HiPKI Root CA - G1
F09B122C7114F4A09BD4EA4F4A99D558B46E4C25CD81140D29C05613914C3841	C=ch, O=Swisscom, OU=Digital Certificate Services, CN=Swisscom Root CA 2
F1B13F5C9A326403B0F31BBE7699CD17C7D1C0B981586DD1A7B219C52508FE99	C=LT, O=Skaitmeninio sertifikavimo centras, OU=Certification Authority, CN=SSC Root CA A
F1C1B50AE5A20DD8030EC9F6BC24823DD367B5255759B4E71B61FCE9F7375D73	C=US, O=SecureTrust Corporation, CN=SecureTrust CA
F28630BABF256E567B5821069FCF13148AB9A23E28FC0D70615AAE6ED284F4C8	C=AT, O=A-Trust Ges. f. Sicherheitssysteme im elektr. Datenverkehr GmbH, OU=A-Trust-Qual-02, CN=A-Trust-Qual-02
F356BEA244B7A91EB35D53CA9AD7864ACE018E2D35D5F8F96DDF68A6F41AA474	CN=Atos TrustedRoot 2011, O=Atos, C=DE
F38406E540D7A9D90CB4A9479299640FFB6DF9E224ECC7A01C0D9558D8DAD77D	OU=Copyright (c) 1997 Microsoft Corp., OU=Microsoft Corporation, CN=Microsoft Root Authority
F3896F88FE7C0A882766A7FA6AD2749FB57A7F3E98FB769C1FA7B09C2C44D5AE	C=CN, O=BEIJING CERTIFICATE AUTHORITY, CN=BJCA Global Root CA1
F4336BC2AC75950BECCF1C1F2F9DA6DDDAFD1F41161CA71F59C76889BD474033	C=ES, O=Agencia Notarial de Certificacion S.L.U. - CIF B83395988, CN=ANCERT Certificados CGN V2
F96F23F4C3E79C077A46988D5AF5900676A0F039CB645DD17549B216C82440CE	C=SK, L=Bratislava, O=Disig a.s., CN=CA Disig Root R1
F9A17A00E5C294BA9614A715819AF57F3FD48CC413453FBB8A5FC7E97964E2BC	CN=I.CA TLS Root CA/RSA 05/2022, O=První certifikační autorita, a.s., organizationIdentifier=NTRCZ-26439395, C=CZ
F9E67D336C51002AC054C632022D66DDA2E7E3FFF10AD061ED31D8BBB410CFB2	C=HK, O=Hongkong Post, CN=Hongkong Post Root CA 1
FABCF5197CDD7F458AC33832D3284021DB2425FD6BEA7A2E69B7486E8F51F9CC	C=PL, O=Krajowa Izba Rozliczeniowa S.A., CN=SZAFIR ROOT CA
FAD540811AFAE0DC767CDF6572A088FA3CE8493DD82B3B869A67D10AAB4E8124	C=SI, O=Republika Slovenija, organizationIdentifier=VATSI-17659957, CN=SI-TRUST Root
FB47D92A9909FD4FA9BEC02737543E1F3514CED747407A8D9CFA397B0915067C	C=BR, O=ICP-Brasil, OU=Instituto Nacional de Tecnologia da Informacao - ITI, CN=Autoridade Certificadora Raiz Brasileira v2
FB8FEC759169B9106B1E511644C618C51304373F6C0643088D8BEFFD1B997599	serialNumber=G63287510, C=ES, O=ANF Autoridad de Certificacion, OU=ANF CA Raiz, CN=ANF Secure Server Root CA
FC50B26BDC4A8FDF1344CC80157AE13AC671E2706FACFC0605FE34E249EB72D6	C=SE, O=Inera AB, CN=SITHS Root CA v1
FCBFE2886206F72B27593C8B070297E12D769ED10ED7930705A8098EFFC14D17	C=FR, O=Certinomis, OU=0002 433998903, CN=Certinomis - Autorité Racine
FD73DAD31C644FF1B43BEF0CCDDA96710B9CD9875ECA7E31707AF3E96D522BBD	C=DE, O=T-Systems Enterprise Services GmbH, OU=T-Systems Trust Center, CN=T-TeleSec GlobalRoot Class 3
FE7114D07A147759891FF37B4F53EB43568296BC3BF89BC12CAFB186985EF28D	C=SI, O=Halcom, CN=Halcom CA PO 2
FE7696573855773E37A95E7AD4D9CC96C30157C15D31765BA9B15704E1AE78FD	C=PL, O=Asseco Data Systems S.A., OU=Certum Certification Authority, CN=Certum Trusted Root CA
FF856A2D251DCD88D36656F450126798CFABAADE40799C722DE4D2B5DB36A73A	C=US, O=GeoTrust Inc., CN=GeoTrust Global CA
